Contents_ID,Use,Contents_name,Subcategory_name,시군,구명,도로명주소,지번주소,키워드,다국어,경도,위도,공간객체타입,라인색상,라인패턴,라인두께,전화번호,웹URL,동영상웹링크URL,음성파일웹링크URL,사진정보1,사진정보2,사진정보3,사진정보4,사진정보5,유형,개방시간,소재지용도,변기현황,장애인화장실,기타설비
restgu02_0107,Y,"중구구립도서관 화장실(1,2,3층)",정시,,중구,중구 동호로 14길 18,중구 신당동 425-11,,KOR,127.010821,37.55637789,1,#0000FF,L,0,02-2280-8470,,,,,,,,,공공개방,"화~금 : 07:00~23:00
주말 : 07:00~22:00
월요일, 법정공휴일 : 09:00~18:00",공용시설,,남1,손건조기6  기저귀교환대1  유아용보호의자1  
restgu02_0106,Y,중림종합복지센터,정시,,중구,서소문로6길 16,중구 중림동 155-1,,KOR,126.9661748,37.5594496,1,#0000ff,L,0,02-2280-8448,,,,,,,,,공공개방,"평일08:00~20:00
토,일요일 미개방",공용시설,,,      
restgu02_0105,Y,남산타운문화체육센터,정시,,중구,중구 다산로32,중구 신당동,,KOR,127.0090074,37.55107339,1,#0000FF,L,0,02-2280-8488,,,,,,,,,공공개방,"평일06:00~22:00
주말 및 공휴일09:00~18:00",공용시설,,,손건조기8  기저귀교환대1  유아용보호의자1  
restgu02_0104,Y,장충문화체육센터(4층),정시,,중구,중구 퇴계로 50길 59,중구 장충동2가 193-39,,KOR,127.0013121,37.55996406,1,#0000FF,L,0,02-2280-8466,,,,,,,,,공공개방,"평일 06:00~23:00                     토,일요일 09:00~22:00",공용시설,,,손건조기2  기저귀교환대1  유아용보호의자1  
restgu02_0103,Y,손기정문화체육센터 서관 화장실(1층),정시,,중구,중구 손기정로 101,중구 만리동1가 57-17,,KOR,126.9659863,37.55686079,1,#0000FF,L,0,02-2280-8450,,,,,,,,,공공개방,"평일 06:00 ~ 22:00
주말 09:00 ~ 18:00",공용시설,,"남1,여1",손건조기4      
restgu02_0102,Y,손기정문화체육센터 후관 화장실(1층),정시,,중구,중구 손기정로 101,중구 만리동1가 57-17,,KOR,126.9659863,37.55686079,1,#0000FF,L,0,02-2280-8450,,,,,,,,,공공개방,07:00 ~ 23:00,공용시설,,,손건조기6      
restgu02_0101,Y,훈련원공원종합체육관,정시,,중구,중구 을지로 227 훈련원공원 내,중구 을지로5가,,KOR,127.0040765,37.567043,1,#0000FF,L,0,02-2280-8399,,,,,,,,,공공개방,"평일,주말
06:00~22:00
(매월 둘째주 월요일 추석,설명절 연휴 휴관)",공용시설,,,      
restgu02_0100,Y,무학봉체육관,정시,,중구,중구 난계로6길 8,중구 신당동 85-564,,KOR,127.024538,37.5622582,1,#0000FF,L,0,02-2260-1566,,,,,,,,,공공개방,"평일,주말 구분없이 24시간",공용시설,,,손건조기2      
restgu02_0099,Y,회현체육센터,정시,,중구,중구 퇴계로12길 78,중구 회현동1가 115,,KOR,126.981566,37.55620228,1,#0000FF,L,0,02-2280-8300,,,,,,,,,공공개방,"평일06시~22시
토요일06시~20시
공휴일,일요일09시~18시",공용시설,,"남1,여1",      
restgu02_0098,Y,충무아트홀스포츠센터,정시,,중구,중구 퇴계로 387,중구 중구 퇴계로 387,,KOR,127.0147746,37.56594128,1,#0000FF,L,0,02-2230-6659,,,,,,,,,공공개방,"평일06:00~22:00
토요일06:00~20:00
일요일09:30~18:00
(매월2주 일요일 휴무)
",공용시설,,"남1,여1",      
restgu02_0097,Y,중구문화원,정시,,중구,서울 중구 장교동1,중구  장교동 1,,KOR,126.9865608,37.56737143,1,#0000FF,L,0,02-2230-6660,,,,,,,,,공공개방,정시,공용시설,,,손건조기2      
restgu02_0096,Y,중구청소년수련관(1층),정시,,중구,중구 동호로5길 19,중구 신당동 844-5,,KOR,127.0125675,37.5518322,1,#0000FF,L,0,02-2250-0500,,,,,,,,,공공개방,"평  일 : 07:00 ~22:00
토요일 : 07:00 ~ 21:00
일요일 : 09:00 ~ 18:00
",공용시설,,"남1,여1",손건조기4  기저귀교환대2  유아용보호의자10  
restgu02_0095,Y,시립서울청소년수련관 1층,정시,,중구,중구 을지로11길23,중구 수표동 27-2,,KOR,126.9905496,37.56747623,1,#0000FF,L,0,02-2276-1318,,,,,,,,,공공개방,"평일06:00- 20:00
주말토.일요일06:00-20:00",공용시설,,"남1,여1",손건조기2  기저귀교환대1  유아용보호의자1  
restgu02_0094,Y,약수노인복지관 (1층),정시,,중구,중구 다산로6길 11,중구 신당동 366-18,,KOR,127.0092987,37.55247979,1,#0000FF,L,0,02-2234-3515,,,,,,,,,공공개방,"평  일 : 09:00~18:00
주  말 : 미개방
",공용시설,,여1,손건조기10      
restgu02_0093,Y,중구종합복지센터 (1층),정시,,중구,중구 퇴계로 460,중구 신당동 160-2,,KOR,127.0227822,37.56508503,1,#0000FF,L,0,02-2253-1182,,,,,,,,,공공개방,"평일 : 07:00~22:00
토/일 : 07:00~19:00",공공청사,,"남1,여1",손건조기2      
restgu02_0092,Y,신당사회복지관,정시,,중구,중구 동호로11길 22,중구 신당동 361-18,,KOR,127.0095049,37.55435345,1,#0000FF,L,0,02-2230-6659,,,,,,,,,공공개방,정시,공용시설,,,      
restgu02_0091,Y,중구 보건소 1층,정시,,중구,다산로 39길 16,중구 무학동 50-6,,KOR,127.0150799,37.56457946,1,#0000FF,L,0,02-3396-6322,,,,,,,,,공공개방,"평일(07:30~18:30)개방
매월 둘째,넷째 토요일
열린보건소운영 (09:00~12:00)개방",공공청사,,,      
restgu02_0090,Y,중구 구민회관,정시,,중구,을지로 34길 40,중구 을지로6가 18-14,,KOR,127.0059929,37.56855559,1,#0000ff,L,0,02-3396-4128,,,,,,,,,공공개방,정시,공용시설,,,      
restgu02_0089,Y,중구청 별관(1층),정시,,중구,중구 창경궁로 17,중구 예관동 83-15,,KOR,126.9979911,37.56411309,1,#0000FF,L,0,02-3396-4506,,,,,,,,,공공개방,평일 09~18시,공공청사,,"남1,여1",      
restgu02_0088,Y,중구청 본관(1층),정시,,중구,중구 창경궁로 17,중구 예관동 83-15,,KOR,126.9979911,37.56411309,1,#0000FF,L,0,02-3396-4506,,,,,,,,,공공개방,24시간(공휴일 관계 없음),공공청사,,"남1,여1",      
restgu02_0087,Y,황학동 주민센터 화장실(1층),정시,,중구,중구 난계로11길 52,중구 황학동 1032,,KOR,127.0216128,37.56738772,1,#0000FF,L,0,02-3396-6892,,,,,,,,,공공개방,"평일,토요일(09:00~18:00)",공공청사,,,손건조기2      
restgu02_0086,Y,"동화동 주민센터 화장실(1층, 2층, 3층)",정시,,중구,중구 다산로36길 100,중구 신당동 839-8,,KOR,127.019401,37.5599756,1,#0000FF,L,0,02-3396-6860,,,,,,,,,공공개방,"평일 09:00~21:00
토요일 09:00~17:00",공공청사,,,손건조기6      
restgu02_0085,Y,신당5동주민센터(1층),정시,,중구,서울시 중구 다산로44길 85,중구 신당동 150-7,,KOR,127.0218502,37.56512006,1,#0000FF,L,0,02-3396-6835,,,,,,,,,공공개방,정시,공공청사,,,손건조기3      
restgu02_0084,Y,"청구동주민센터(1층, 2층)",정시,,중구,중구 청구로3길 55,중구 신당동 333-17,,KOR,127.0146697,37.5570581,1,#0000FF,L,0,02-3396-6800,,,,,,,,,공공개방,"평일(08:00~22:00)
토요일(08:00~17:00)
일요일, 공휴일 미개방",공공청사,,,      
restgu02_0083,Y,약수동주민센터(1층),정시,,중구,중구 다산로 92,중구 신당동 366-15,,KOR,127.0089683,37.55245674,1,#0000FF,L,0,02-3396-6773,,,,,,,,,공공개방,"평  일 : 06:00~22:00
토요일 : 09:00~17:00
일요일 : 미개방
",공공청사,,여1,기저귀교환대1  유아용보호의자1  
restgu02_0082,Y,다산동주민센터 공중화장실,정시,,중구,중구 동호로15길50,중구 신당동 432-24,,KOR,127.0082429,37.55431937,1,#0000FF,L,0,02-3396-6742,,,,,,,,,공공개방,정시,공공청사,,"남1,여1",      
restgu02_0081,Y,신당동공중화장실(1층),정시,,중구,중구 다산로211,중구 신당동 300-6,,KOR,127.0145217,37.56210261,1,#0000FF,L,4,02-3396-6710,,,,,,,,,공중,"평일 06:00 ~ 21:30
주말 08:00 ~ 17:00",화장실,,,
restgu02_0080,Y,을지로동 주민센터내 화장실(1층),정시,,중구,중구 충무로9길 19,중구 을지로3가 65-13,,KOR,126.9913379,37.5666903,1,#0000FF,L,0,02-3396-6684,,,,,,,,,공공개방,"평일(09:00~21:00)
토요일(09:00~17:00)",공공청사,,,      
restgu02_0079,Y,광희동 주민센터(1~5층),정시,,중구,중구 퇴계로 303-9,중구 광희동1가 252,,KOR,127.0050237,37.56445257,1,#0000FF,L,0,02-3396-6655,,,,,,,,,공공개방,정시,공공청사,,"남1,여1",      
restgu02_0078,Y,장충동 주민센터,정시,,중구,장충단로8길 18,중구 장충동1가 34-7,,KOR,127.0075092,37.56179492,1,#0000FF,L,0,02-3396-6627,,,,,,,,,공공개방,정시,공공청사,,,      
restgu02_0077,Y,필동 주민센터,정시,,중구,퇴계로36길 42,중구 필동2가 78-2,,KOR,126.995561,37.56015225,1,#0000FF,L,0,02-3396-6593,,,,,,,,,공공개방,정시,공공청사,,,      
restgu02_0076,Y,명동주민센터(1층),정시,,중구,중구 퇴계로20길3,중구 남산동2가 9-6,,KOR,126.9858035,37.56004087,1,#0000FF,L,0,02-3396-6560,,,,,,,,,공공개방,"평일,주말 09:00~18:00 
일요일 미개방",공공청사,,,      
restgu02_0075,Y,회현동 주민센터(1층),정시,,중구,중구 퇴계로8길 46,중구 회현동1가 164,,KOR,126.97934,37.55727947,1,#0000FF,L,0,02-3396-6534,,,,,,,,,공공개방,"평  일 : 07:00~20:00
토요일 : 08:00~17:00",공공청사,,,      
restgu02_0074,Y,소공동주민센터 공중화장실,정시,,중구,중구 남대문로1길 31-5(북창동),중구 북창동 20-5,,KOR,126.9770264,37.56241415,1,#0000FF,L,0,02-3396-6502,,,,,,,,,공공개방,"평일 09:00~18:00, 
토요일,일요일,공휴일 미개방",공공청사,,,손건조기2  기저귀교환대1    
restgu02_0073,Y,통일주유소(1층),정시,,중구,중구 동호로 296(장충동2가),중구 장충동2가 186-147,,KOR,127.0032404,37.56076174,1,#0000FF,L,0,02-3396-5472,,,,,,,,,공중,정시,주유소및충전소,,,      
restgu02_0072,Y,장충주유소(1층),정시,,중구,중구 장충단로 202,중구 장충동1가 31-1,,KOR,127.0070187,37.56274589,1,#0000FF,L,0,02-3396-5472,,,,,,,,,공중,정시,주유소및충전소,,,      
restgu02_0071,Y,장원주유소(1층),정시,,중구,중구 동호로 203(신당동),중구 신당동 357-6,,KOR,127.0092595,37.55602973,1,#0000FF,L,0,02-3396-5472,,,,,,,,,공중,정시,주유소및충전소,,,      
restgu02_0070,Y,약수주유소(1층),정시,,중구,중구 다산로 173(신당동),중구 신당동 336-5,,KOR,127.012651,37.55902923,1,#0000FF,L,0,02-3396-5472,,,,,,,,,공중,정시,주유소및충전소,,,      
restgu02_0069,Y,화성주유소(1층),정시,,중구,중구 다산로 233(무학동),중구 무학동 12-2,,KOR,127.0156763,37.5639326,1,#0000FF,L,0,02-3396-5472,,,,,,,,,공중,정시,주유소및충전소,,,      
restgu02_0068,Y,신당동주유소(1층),정시,,중구,중구 다산로 242(신당5동),중구 신당동 101-9,,KOR,127.0164803,37.56460131,1,#0000FF,L,0,02-3396-5472,,,,,,,,,공중,정시,주유소및충전소,,,      
restgu02_0067,Y,세화주유소(1층),정시,,중구,중구 왕십리로 403,중구 신당동 741,,KOR,127.0254594,37.56466752,1,#0000FF,L,0,02-3396-5472,,,,,,,,,공중,정시,주유소및충전소,,,      
restgu02_0066,Y,역전주유소(1층),정시,,중구,중구 퇴계로 15,중구 남대문로5가 84-17,,KOR,126.9744963,37.55703856,1,#0000FF,L,0,02-3396-5472,,,,,,,,,공중,정시,주유소및충전소,,,손건조기2      
restgu02_0065,Y,서남주유소(1층),정시,,중구,중구 통일로 30,중구 봉래동1가 126-2,,KOR,126.9721562,37.5583764,1,#0000FF,L,0,02-3396-5472,,,,,,,,,공중,정시,주유소및충전소,,,      
restgu02_0064,Y,필동주유소(1층),정시,,중구,중구 퇴계로 196,중구 필동2가 3-1,,KOR,126.99366,37.56088324,1,#0000FF,L,0,02-3396-5472,,,,,,,,,공중,정시,주유소및충전소,,,손건조기2      
restgu02_0063,Y,㈜중앙에너비스퇴계로지점(1층),정시,,중구,중구 퇴계로 228,중구 필동2가 51-1,,KOR,126.9971251,37.56170136,1,#0000FF,L,0,02-3396-5472,,,,,,,,,공중,정시,주유소및충전소,,,손건조기1      
restgu02_0062,Y,㈜초동주유소(1층),정시,,중구,중구 마른내로 31,중구 초동 107-12,,KOR,126.9910044,37.56486008,1,#0000FF,L,0,02-3396-5472,,,,,,,,,공중,정시,주유소및충전소,,,손건조기2      
restgu02_0061,Y,소공빌딩,정시,,중구,중구 남대문로7길 33,중구 소공동 81,,KOR,126.9800017,37.56378953,1,#0000FF,L,4,02-3396-5472,,,,,,,,,민간개방1,정시,빌딩,,,
restgu02_0059,Y,오성빌딩,정시,,중구,중구 을지로33길 18-1,중구 주교동 251-1,,KOR,126.9996893,37.56739923,1,#0000FF,L,4,02-3396-5472,,,,,,,,,민간개방1,정시,빌딩,,,
restgu02_0057,Y,다산동 공동화장실,정시,,중구,중구 청구로17길 29-1,중구 신당동 386-42,,KOR,127.0120242,37.55991332,1,#0000FF,L,4,02-2253-3629,,,,,,,,,민간개방1,정시,화장실,,,
restgu02_0056,Y,다산동 공용화장실,정시,,중구,중구 청구로 83-14,중구 신당동 308-2,,KOR,127.0129337,37.56004085,1,#0000ff,L,4,02-2235-2617,,,,,,,,,민간개방1,정시,화장실,,,
restgu02_0055,Y,파파이스 충무로,정시,,중구,중구 퇴계로 206,중구 필동2가 15-7,,KOR,126.9947958,37.56114008,1,#0000FF,L,0,02-2264-8854,,,,,,,,,민간개방,정시,민간,,,      
restgu02_0054,Y,오발탄,정시,,중구,중구 퇴계로 205,중구 충무로4가 133-8,,KOR,126.9946932,37.56171625,1,#0000FF,L,4,02-2275-0110,,,,,,,,,민간개방1,정시,음식점,,,
restgu02_0053,Y,동화빌딩,정시,,중구,중구 퇴계로 189,중구 필동1가 43-1,,KOR,126.992946,37.56143665,1,#0000FF,L,4,02-2266-8101,,,,,,,,,민간개방1,정시,빌딩,,,
restgu02_0052,Y,매일경제,정시,,중구,중구 퇴계로 190,중구 필동1가 30-1,,KOR,126.9928648,37.56053947,1,#0000FF,L,4,02-2000-2561,,,,,,,,,민간개방1,정시,빌딩,,,
restgu02_0051,Y,KFC 서소문점,정시,,중구,중구 세종대로 91,중구 태평로2가 361-1,,KOR,126.9765478,37.56455127,1,#0000FF,L,0,02-772-9882,,,,,,,,,민간개방,정시,민간,,,      
restgu02_0050,Y,서울 침례교회,정시,,중구,중구 서애로 3,중구 충무로5가 55-1,,KOR,126.9989279,37.56184006,1,#0000FF,L,4,02-2279-2895,,,,,,,,,민간개방1,정시,종교시설,,,
restgu02_0049,Y,삼오빌딩,정시,,중구,중구 퇴계로 253,중구 충무로5가 20-27,,KOR,126.9998021,37.5627567,1,#0000FF,L,4,02-2275-6678,,,,,,,,,민간개방1,정시,빌딩,,,
restgu02_0048,Y,극동빌딩,정시,,중구,중구 퇴계로 173,중구 충무로3가,,KOR,126.9910443,37.56181866,1,#0000FF,L,4,02-2271-1278,,,,,,,,,민간개방1,정시,빌딩,,,
restgu02_0047,Y,진고개,정시,,중구,중구 충무로 19-1,중구 충무로3가 30-13,,KOR,126.9928067,37.56308407,1,#0000FF,L,4,02-2267-0955,,,,,,,,,민간개방1,정시,민간,,,
restgu02_0045,Y,롯데리아 동대문역사문화공원역점,정시,,중구,중구 을지로 255,중구 을지로6가 18-130,,KOR,127.0065853,37.56644348,1,#0000FF,L,0,02-2265-0374,,,,,,,,,민간개방,정시,민간,,,      
restgu02_0044,Y,쌍림빌딩,정시,,중구,중구 퇴계로 286,중구 쌍림동 151-11,,KOR,127.0035791,37.56307128,1,#0000FF,L,4,02-2275-2122,,,,,,,,,민간개방1,정시,빌딩,,,손건조기1
restgu02_0043,Y,한림빌딩,정시,,중구,중구 동호로 336,중구 쌍림동 146-7,,KOR,127.0028585,37.56440351,1,#0000FF,L,4,02-2278-6857,,,,,,,,,민간개방1,정시,빌딩,,,
restgu02_0042,Y,금영빌딩,정시,,중구,중구 다산로42길 93,중구 신당동 154-42,,KOR,127.0212945,37.56377204,1,#0000FF,L,4,02-3396-5472,,,,,,,,,민간개방1,정시,빌딩,,,
restgu02_0041,Y,한화빌딩,정시,,중구,중구 소공로 109,중구 소공동 110,,KOR,126.9785341,37.56418978,1,#0000FF,L,4,02-789-5642,,,,,,,,,민간개방1,정시,빌딩,,남1,
restgu02_0039,Y,YWCA,정시,,중구,중구 명동길 73,중구 명동1가 1-5,,KOR,126.9861488,37.56425502,1,#0000FF,L,4,02-774-9702,,,,,,,,,민간개방1,정시,빌딩,,,
restgu02_0038,Y,광화문빌딩,정시,,중구,세종대로21길 52,중구 태평로1가 62-4,,KOR,126.9761061,37.56872228,1,#0000ff,L,4,"평일,주간:02-399-3223휴일,야간:02-399-3233",,,,,,,,,민간개방1,정시,빌딩,,,
restgu02_0037,Y,방산시장-B,정시,,중구,중구 동호로37길 20,중구 주교동 19-1,,KOR,127.0007923,37.56871508,1,#0000FF,L,4,02-2268-6691,,,,,,,,,민간개방1,정시,상가(재래시장),,남1,
restgu02_0036,Y,방산시장-A,정시,,중구,중구 동호로37길 20,중구 주교동 19-1,,KOR,127.0007923,37.56871508,1,#0000FF,L,4,02-2268-6691,,,,,,,,,민간개방1,정시,상가(재래시장),,,
restgu02_0035,Y,문화옥,정시,,중구,중구 창경궁로 62-5,중구 주교동 118-3,,KOR,126.9983832,37.56810407,1,#0000FF,L,4,02-2265-0322,,,,,,,,,민간개방1,정시,음식점,,,
restgu02_0034,Y,장교공영㈜,정시,,중구,중구 삼일대로 363,중구 장교동,,KOR,126.9870207,37.56716889,1,#0000FF,L,4,02-778-4611,,,,,,,,,민간개방1,정시,빌딩,,남1,
restgu02_0033,Y,동화상가,정시,,중구,중구 청계천로 260-9,중구 을지로6가 17-38,,KOR,127.0067183,37.56905622,1,#0000FF,L,4,02-2265-9611,,,,,,,,,민간개방1,정시,상가(재래시장),,,
restgu02_0032,Y,평화시장-2동,정시,,중구,중구 장충단로13길 20,중구 을지로6가 17-2,,KOR,127.0076519,37.56872739,1,#0000FF,L,4,02-2272-9935,,,,,,,,,민간개방1,정시,상가(재래시장),,,
restgu02_0031,Y,평화시장-1동,정시,,중구,중구 장충단로13길 20,중구 을지로6가 17-2,,KOR,127.0076519,37.56872739,1,#0000FF,L,4,02-2272-9935,,,,,,,,,민간개방1,정시,상가(재래시장),,,
restgu02_0030,Y,통일상가,정시,,중구,청계천로 260-14,중구 을지로6가 17-18,,KOR,127.0063164,37.56890778,1,#0000FF,L,4,02-2269-1969,,,,,,,,,민간개방1,정시,상가(재래시장),,,
restgu02_0029,Y,광희시장,정시,,중구,중구 마장로1길 21,중구 신당동 777,,KOR,127.0119017,37.56866672,1,#0000FF,L,4,02-2238-4352,,,,,,,,,민간개방1,정시,상가(재래시장),,"남1,여1",손건조기2    유아용보호의자1
restgu02_0028,Y,제일평화㈜,정시,,중구,중구 마장로 13,중구 신당동 775,,KOR,127.0113882,37.568508,1,#0000FF,L,4,02-2252-6744,,,,,,,,,민간개방1,평일20:00~12:00,상가(재래시장),,,손건조기2
restgu02_0027,Y,남평화상가,정시,,중구,중구 장충단로 282-10,중구 신당동 772,,KOR,127.0108218,37.56916472,1,#0000FF,L,4,02-2237-0620,,,,,,,,,민간개방1,정시,상가(재래시장),,여1,손건조기2
restgu02_0026,Y,동평화상가,정시,,중구,중구 청계천로 318,중구 신당동 217-95,,KOR,127.0137812,37.56935074,1,#0000FF,L,4,02-2238-7791,,,,,,,,,민간개방1,정시,상가(재래시장),,,유아용보호의자1
restgu02_0025,Y,청평화상가,정시,,중구,중구 청계천로 334,중구 신당동 217-91,,KOR,127.0149223,37.56945991,1,#0000FF,L,4,02-2252-8036,,,,,,,,,민간개방1,정시,상가(재래시장),,,
restgu02_0024,Y,아트프라자,정시,,중구,중구 마장로1길 28,중구 신당동 213-67,,KOR,127.0128133,37.56918657,1,#0000FF,L,4,02-2232-2000,,,,,,,,,민간개방1,정시,상가(재래시장),,,손건조기1
restgu02_0023,Y,청계상가,정시,,중구,중구 청계천로 160,중구 산림동 207-1,,KOR,126.9953527,37.56798699,1,#0000FF,L,4,02-2264-8511~2,,,,,,,,,민간개방1,정시,상가(재래시장),,,손건조기2
restgu02_0022,Y,시그너스,정시,,중구,중구 무교로 28,중구 무교동 7,,KOR,126.9795639,37.5684667,1,#0000FF,L,4,02-757-4361,,,,,,,,,민간개방1,"평일07:00~20:00
주말07:00~20:00",빌딩,,,
restgu02_0021,Y,광일빌딩,정시,,중구,중구 다동길 5,중구 무교동 11,,KOR,126.9796853,37.56810894,1,#0000FF,L,4,02-777-4433,,,,,,,,,민간개방1,정시,빌딩,,,
restgu02_0020,Y,한외빌딩,정시,,중구,중구 다동길 43,중구 다동 70,,KOR,126.9815958,37.56821478,1,#0000FF,L,4,02-756-4533,,,,,,,,,민간개방1,정시,빌딩,,"남1,여1",손건조기1
restgu02_0019,Y,시그니쳐 타워,정시,,중구,중구 청계천로 100,중구 수표동 99,,KOR,126.9884117,37.56751079,1,#0000FF,L,4,02-6020-0119,,,,,,,,,민간개방1,정시,빌딩,,여1,기저귀교환대1
restgu02_0018,Y,응봉근린공원(1층),상시,,중구,,중구 신당3동 844-10,,KOR,127.0102496,37.54862789,1,#0000FF,L,0,02-3396-5852,,,,,,,,,공중,상시,공원,,"남1,여1",      
restgu02_0017,Y,다동소공원(1층),상시,,중구,다동길 21,중구 다동 51,,KOR,126.9804901,37.5678174,1,#0000ff,L,0,02-3396-5852,,,,,,,,,공중,상시,공원,,"남2,여1",      
restgu02_0016,Y,다산어린이공원(1층),상시,,중구,다산로42다길 9,중구 신당5동 123-1,,KOR,127.0187377,37.56386737,1,#0000FF,L,0,02-3396-5852,,,,,,,,,공중,상시,공원,,,      
restgu02_0015,Y,청구어린이공원(1층),상시,,중구,다산로14길 41,중구 신당4동 842-1,,KOR,127.0137957,37.5556145,1,#0000FF,L,0,02-3396-5852,,,,,,,,,공중,상시,공원,,,      
restgu02_0014,Y,배재어린이공원(1층),상시,,중구,서소문로11길 35,중구 정동 34-31,,KOR,126.9723284,37.56432034,1,#0000ff,L,0,02-3396-5852,,,,,,,,,공중,상시,공원,,"남1,여1",      
restgu02_0013,Y,인현어린이공원(1층),상시,,중구,마른내로 81,중구 인현동2가 142-2,,KOR,126.9966464,37.56455286,1,#0000ff,L,0,02-3396-5852,,,,,,,,,공중,상시,공원,,,손건조기1      
restgu02_0012,Y,묵정어린이공원(1층),상시,,중구,퇴계로45길 32-12,중구 충무로5가 21,,KOR,126.9997806,37.56377139,1,#0000FF,L,0,02-3396-5852,,,,,,,,,공중,상시,공원,,여1,      
restgu02_0011,Y,정동근린공원(1층),상시,,중구,정동길 21-18,중구 정동 15-1,,KOR,126.9715203,37.56799716,1,#0000FF,L,0,02-3396-5852,,,,,,,,,공중,상시,공원,,"남1,여1",      
restgu02_0010,Y,서소문근린공원(1층),상시,,중구,칠패로 5,서울특별시 중구 의주로2가 16-4,,KOR,126.9688083,37.5615189,1,#0000FF,L,,02-3396-5852,,,,,,,,,공중,상시,공원,,,
restgu02_0009,Y,손기정체육공원(간이),상시,,중구,손기정로 101,중구 만리동2가 6-1,,KOR,126.9648204,37.55557486,1,#0000FF,L,0,02-3396-5852,,,,,,,,,공중,상시,공원,,,손건조기2    유아용보호의자1  
restgu02_0008,Y,중림동 공중화장실(1층),상시,,중구,손기정로 73,중구 중림동 196-1,,KOR,126.9643836,37.55687115,1,#0000FF,L,0,02-3396-5479,,,,,,,,,공중,상시,화장실,,"남1,여1",손건조기2    유아용보호의자1  
restgu02_0007,Y,약수동 공중화장실(1층),상시,,중구,동호로 100,중구 약수동 351-104,,KOR,127.0153145,37.5516419,1,#0000ff,L,0,02-3396-5478,,,,,,,,,공중,상시,화장실,,"남1,여1",손건조기2  기저귀교환대1  유아용보호의자1  
restgu02_0006,Y,청구역 공중화장실(1층),상시,,중구,다산로29길 9,중구 신당동 297-17,,KOR,127.01328,37.56081032,1,#0000FF,L,0,02-3396-5477,,,,,,,,,공중,상시,화장실,,,손건조기2      
restgu02_0005,Y,신당2호 공중화장실(1층),상시,,중구,중구 다산로31길 7-5,중구 신당동 298-61,,KOR,127.0137697,37.56130932,1,#0000FF,L,0,02-3396-5476,,,,,,,,,공중,상시,화장실,,,손건조기1      
restgu02_0004,Y,신당1호 공중화장실(1층/공용),상시,,중구,중구 다산로33다길 25,중구 신당동 236-488,,KOR,127.0135904,37.56390228,1,#0000FF,L,0,02-3396-5475,,,,,,,,,공중,상시,화장실,,,      
restgu02_0002,Y,광희동 공중화장실(1층),상시,,중구,중구 마른내로 166,중구 광희동1가 202-1,,KOR,127.0062775,37.56435596,1,#0000FF,L,0,02-3396-5473,,,,,,,,,공중,상시,화장실,,"남1,여1",손건조기2  기저귀교환대1  유아용보호의자1  
restgu02_0001,Y,남대문시장 공중화장실(1층),상시,,중구,중구 소월로 3,중구 남창동 51-1,,KOR,126.9761866,37.55936464,1,#0000FF,L,0,02-3396-5472,,,,,,,,,공중,상시,화장실,,"남1,여1",
restgu02-0158,Y,황학아크로타워,정시,,중구,퇴계로 447,중구 황학동 688,,KOR,127.0217053,37.56603465,1,#0000FF,L,4,,,,,,,,,,민간개방1,정시,빌딩,,,
restgu02-0157,Y,본동상가,상시,,중구,남대문시장길 16-4,중구 남창동 34-65,,KOR,126.9768424,37.55990152,1,#0000FF,L,4,,,,,,,,,,민간개방1,정시,상가(전통시장),,,
restgu02-0156,Y,대림상가,정시,,중구,을지로 157,중구 산림동 207-4,,KOR,126.9954389,37.56713844,1,#0000FF,L,4,,,,,,,,,,민간개방1,정시,상가(전통시장),,,
restgu02-0155,Y,황학중앙시장,정시,,중구,퇴계로85길 36,중구 황학동 442,,KOR,127.0197462,37.5673746,1,#0000FF,L,4,,,,,,,,,,민간개방,정시,시장(상가),,,
restgu02-0153,Y,망고식스 태평로점,정시,,중구,세종대로 76-1,중구 태평로2가 69-18,,KOR,126.9769246,37.56294621,1,#0000FF,L,4,,,,,,,,,,민간개방,정시,음식점,,,
restgu02-0152,Y,삼익패션타운,정시,,중구,남대문시장8길 7,중구 남창동 44-1,,KOR,126.9787734,37.55994436,1,#0000FF,L,4,,,,,,,,,,민간개방,정시,상가(시장),,,
restgu02-0151,Y,CT센타 타워빌딩,정시,,중구,수표로 34,중구 저동2가 24-1,,KOR,126.9903451,37.56437239,1,#0000FF,L,4,02-369-6600,,,,,,,,,민간개방,정시,빌딩,,,
restgu01_0235,Y,파고다 타워,정시,,종로구,청계천로 93,종로구 관철동 5-13,,KOR,126.9880807,37.56847795,1,#0000ff,L,4,02-2274-4000,,,,,,,,,민간개방1,정시(07:00-20:00),빌딩,,"남1,여1",
restgu01_0234,Y,동대문종합시장 D동상가 2층,정시,,종로구,종로 266,종로구 종로6가 289-45,,KOR,127.0081889,37.57056863,1,#0000ff,L,4,02-2276-0517,,,,,,,,,민간개방1,정시(07:00-20:00)일요일폐쇄,상가(재래시장),,,
restgu01_0233,Y,성터교회,정시,,종로구,낙산성곽동길 26,종로구 창신동 640-243,,KOR,127.009312,37.5748343,1,#0000ff,L,4,02-763-3679,,,,,,,,,민간개방1,"정시(07:00-18:00), 일요일폐쇄",교회,,,
